FCI gs energy -3.333333 
FCI gs wfn 
0011 -0.288675134595 0.000000000000 I 
0101 0.577350269190 0.000000000000 I 
0110 -0.288675134595 0.000000000000 I 
1001 -0.288675134595 0.000000000000 I 
1010 0.577350269190 0.000000000000 I 
1100 -0.288675134595 0.000000000000 I 
QITE
0.000000 -1.333333 4.000000 0.577350 
0.010000 -1.412341 3.838931 0.588869 
0.020000 -1.489662 3.675647 0.600375 
0.030000 -1.565210 3.511097 0.611853 
0.040000 -1.639048 3.345856 0.623310 
0.050000 -1.710970 3.181147 0.634712 
0.060000 -1.780930 3.017796 0.646047 
0.070000 -1.848864 2.856653 0.657302 
0.080000 -1.914730 2.698496 0.668463 
0.090000 -1.978491 2.544044 0.679516 
0.100000 -2.040119 2.393961 0.690450 
0.110000 -2.099595 2.248842 0.701252 
0.120000 -2.156905 2.109218 0.711910 
0.130000 -2.212046 1.975549 0.722412 
0.140000 -2.265020 1.848226 0.732747 
0.150000 -2.315835 1.727568 0.742905 
0.160000 -2.364509 1.613823 0.752875 
0.170000 -2.411063 1.507169 0.762649 
0.180000 -2.455524 1.407720 0.772216 
0.190000 -2.497926 1.315522 0.781568 
0.200000 -2.538308 1.230562 0.790698 
0.210000 -2.576712 1.152768 0.799598 
0.220000 -2.613186 1.082018 0.808263 
0.230000 -2.647779 1.018140 0.816686 
0.240000 -2.680546 0.960920 0.824862 
0.250000 -2.711544 0.910108 0.832788 
0.260000 -2.740831 0.865421 0.840460 
0.270000 -2.768469 0.826550 0.847876 
0.280000 -2.794519 0.793165 0.855034 
0.290000 -2.819046 0.764922 0.861933 
0.300000 -2.842112 0.741466 0.868573 
0.310000 -2.863783 0.722436 0.874954 
0.320000 -2.884121 0.707470 0.881079 
0.330000 -2.903192 0.696209 0.886948 
0.340000 -2.921056 0.688302 0.892566 
0.350000 -2.937777 0.683406 0.897936 
0.360000 -2.953415 0.681192 0.903061 
0.370000 -2.968028 0.681345 0.907946 
0.380000 -2.981674 0.683566 0.912597 
0.390000 -2.994409 0.687576 0.917019 
0.400000 -3.006285 0.693113 0.921219 
0.410000 -3.017354 0.699935 0.925202 
0.420000 -3.027665 0.707820 0.928976 
0.430000 -3.037266 0.716565 0.932547 
0.440000 -3.046202 0.725988 0.935923 
0.450000 -3.054514 0.735924 0.939111 
0.460000 -3.062244 0.746226 0.942119 
0.470000 -3.069429 0.756766 0.944953 
0.480000 -3.076107 0.767430 0.947622 
0.490000 -3.082310 0.778120 0.950132 
0.500000 -3.088072 0.788751 0.952491 
0.510000 -3.093423 0.799253 0.954707 
0.520000 -3.098390 0.809565 0.956787 
0.530000 -3.103001 0.819638 0.958736 
0.540000 -3.107281 0.829432 0.960563 
0.550000 -3.111252 0.838916 0.962274 
0.560000 -3.114937 0.848066 0.963875 
0.570000 -3.118355 0.856863 0.965372 
0.580000 -3.121526 0.865297 0.966772 
0.590000 -3.124467 0.873360 0.968080 
0.600000 -3.127196 0.881049 0.969300 
0.610000 -3.129726 0.888365 0.970440 
0.620000 -3.132072 0.895313 0.971503 
0.630000 -3.134249 0.901897 0.972494 
0.640000 -3.136267 0.908126 0.973418 
0.650000 -3.138138 0.914010 0.974279 
0.660000 -3.139873 0.919560 0.975081 
0.670000 -3.141482 0.924788 0.975828 
0.680000 -3.142974 0.929706 0.976523 
0.690000 -3.144358 0.934328 0.977170 
0.700000 -3.145641 0.938666 0.977771 
0.710000 -3.146830 0.942735 0.978331 
0.720000 -3.147933 0.946546 0.978852 
0.730000 -3.148956 0.950115 0.979336 
0.740000 -3.149904 0.953452 0.979786 
0.750000 -3.150784 0.956572 0.980204 
0.760000 -3.151599 0.959487 0.980592 
0.770000 -3.152356 0.962207 0.980953 
0.780000 -3.153057 0.964745 0.981289 
0.790000 -3.153707 0.967112 0.981600 
0.800000 -3.154310 0.969318 0.981889 
0.810000 -3.154870 0.971372 0.982158 
0.820000 -3.155389 0.973285 0.982407 
0.830000 -3.155870 0.975066 0.982639 
0.840000 -3.156316 0.976723 0.982854 
0.850000 -3.156730 0.978263 0.983053 
0.860000 -3.157114 0.979695 0.983238 
0.870000 -3.157470 0.981026 0.983410 
0.880000 -3.157801 0.982263 0.983570 
0.890000 -3.158107 0.983412 0.983718 
0.900000 -3.158392 0.984478 0.983855 
0.910000 -3.158656 0.985468 0.983982 
0.920000 -3.158901 0.986387 0.984100 
0.930000 -3.159128 0.987239 0.984210 
0.940000 -3.159339 0.988029 0.984312 
0.950000 -3.159535 0.988762 0.984406 
0.960000 -3.159717 0.989441 0.984494 
0.970000 -3.159885 0.990071 0.984575 
0.980000 -3.160042 0.990654 0.984651 
0.990000 -3.160187 0.991195 0.984721 
1.000000 -3.160322 0.991695 0.984786 
1.010000 -3.160448 0.992159 0.984846 
1.020000 -3.160564 0.992587 0.984902 
1.030000 -3.160673 0.992984 0.984953 
1.040000 -3.160773 0.993351 0.985001 
1.050000 -3.160867 0.993691 0.985046 
1.060000 -3.160954 0.994004 0.985087 
1.070000 -3.161034 0.994294 0.985126 
1.080000 -3.161109 0.994562 0.985161 
1.090000 -3.161179 0.994810 0.985195 
1.100000 -3.161244 0.995038 0.985225 
1.110000 -3.161305 0.995249 0.985254 
1.120000 -3.161361 0.995444 0.985280 
1.130000 -3.161413 0.995623 0.985305 
1.140000 -3.161462 0.995788 0.985327 
1.150000 -3.161507 0.995941 0.985348 
1.160000 -3.161550 0.996081 0.985368 
1.170000 -3.161589 0.996210 0.985386 
1.180000 -3.161626 0.996328 0.985403 
1.190000 -3.161660 0.996437 0.985419 
1.200000 -3.161692 0.996538 0.985433 
1.210000 -3.161722 0.996629 0.985447 
1.220000 -3.161750 0.996714 0.985459 
1.230000 -3.161776 0.996791 0.985471 
1.240000 -3.161800 0.996861 0.985482 
1.250000 -3.161823 0.996926 0.985492 
1.260000 -3.161844 0.996985 0.985501 
1.270000 -3.161864 0.997038 0.985510 
1.280000 -3.161883 0.997087 0.985518 
1.290000 -3.161901 0.997132 0.985526 
1.300000 -3.161917 0.997172 0.985533 
1.310000 -3.161932 0.997208 0.985539 
1.320000 -3.161947 0.997241 0.985545 
1.330000 -3.161960 0.997271 0.985551 
1.340000 -3.161973 0.997297 0.985556 
1.350000 -3.161985 0.997321 0.985561 
1.360000 -3.161997 0.997343 0.985566 
1.370000 -3.162007 0.997362 0.985570 
1.380000 -3.162017 0.997378 0.985574 
1.390000 -3.162027 0.997393 0.985577 
1.400000 -3.162036 0.997406 0.985581 
1.410000 -3.162044 0.997417 0.985584 
1.420000 -3.162052 0.997426 0.985587 
1.430000 -3.162060 0.997434 0.985590 
1.440000 -3.162067 0.997441 0.985592 
1.450000 -3.162074 0.997446 0.985595 
1.460000 -3.162081 0.997451 0.985597 
1.470000 -3.162087 0.997454 0.985599 
1.480000 -3.162093 0.997456 0.985601 
1.490000 -3.162098 0.997457 0.985603 
1.500000 -3.162104 0.997458 0.985605 
1.510000 -3.162109 0.997458 0.985606 
1.520000 -3.162114 0.997457 0.985608 
1.530000 -3.162119 0.997455 0.985609 
1.540000 -3.162123 0.997453 0.985611 
1.550000 -3.162128 0.997450 0.985612 
1.560000 -3.162132 0.997447 0.985613 
1.570000 -3.162136 0.997444 0.985614 
1.580000 -3.162140 0.997440 0.985615 
1.590000 -3.162143 0.997435 0.985616 
1.600000 -3.162147 0.997431 0.985617 
