FCI gs energy -11.211103 
FCI gs wfn 
000111 0.062920621519 0.000000000000 I 
001011 -0.207812695863 0.000000000000 I 
001101 0.207812695863 0.000000000000 I 
001110 -0.062920621519 0.000000000000 I 
010011 0.207812695863 0.000000000000 I 
010101 -0.478546013245 0.000000000000 I 
010110 0.207812695863 0.000000000000 I 
011001 0.207812695863 0.000000000000 I 
011010 -0.207812695863 0.000000000000 I 
011100 0.062920621519 0.000000000000 I 
100011 -0.062920621519 0.000000000000 I 
100101 0.207812695863 0.000000000000 I 
100110 -0.207812695863 0.000000000000 I 
101001 -0.207812695863 0.000000000000 I 
101010 0.478546013245 0.000000000000 I 
101100 -0.207812695863 0.000000000000 I 
110001 0.062920621519 0.000000000000 I 
110010 -0.207812695863 0.000000000000 I 
110100 0.207812695863 0.000000000000 I 
111000 -0.062920621519 0.000000000000 I 
QITE
0.000000 -6.000000 24.000000 0.478546 
0.010000 -6.460765 22.052737 0.502976 
0.020000 -6.882799 20.093882 0.526347 
0.030000 -7.266394 18.179372 0.548612 
0.040000 -7.612845 16.351712 0.569754 
0.050000 -7.924274 14.639322 0.589784 
0.060000 -8.203965 13.051941 0.608734 
0.070000 -8.452951 11.615972 0.626651 
0.080000 -8.674197 10.330938 0.643582 
0.090000 -8.871225 9.185872 0.659597 
0.100000 -9.046733 8.172836 0.674760 
0.110000 -9.201149 7.295987 0.688974 
0.120000 -9.339275 6.527077 0.702474 
0.130000 -9.463137 5.854983 0.715316 
0.140000 -9.574542 5.268819 0.727549 
0.150000 -9.675112 4.758101 0.739220 
0.160000 -9.766228 4.313528 0.750369 
0.170000 -9.849214 3.925582 0.761037 
0.180000 -9.924921 3.588447 0.771250 
0.190000 -9.994291 3.294997 0.781036 
0.200000 -10.058209 3.038385 0.790427 
0.210000 -10.116625 2.816773 0.799349 
0.220000 -10.170938 2.621615 0.807925 
0.230000 -10.221630 2.449061 0.816174 
0.240000 -10.269118 2.295784 0.824110 
0.250000 -10.313765 2.158855 0.831749 
0.260000 -10.355871 2.035872 0.839104 
0.270000 -10.395656 1.925006 0.846181 
0.280000 -10.433343 1.824458 0.852992 
0.290000 -10.469136 1.732618 0.859547 
0.300000 -10.503200 1.648207 0.865856 
0.310000 -10.535310 1.571226 0.871863 
0.320000 -10.565966 1.499629 0.877642 
0.330000 -10.595269 1.432690 0.883200 
0.340000 -10.623303 1.369797 0.888544 
0.350000 -10.650157 1.310389 0.893683 
0.360000 -10.675866 1.254166 0.898618 
0.370000 -10.700494 1.200746 0.903355 
0.380000 -10.724100 1.149813 0.907903 
0.390000 -10.746729 1.101121 0.912266 
0.400000 -10.768433 1.054447 0.916452 
0.410000 -10.788973 1.010235 0.920413 
0.420000 -10.808666 0.967744 0.924210 
0.430000 -10.827545 0.926862 0.927847 
0.440000 -10.845639 0.887495 0.931330 
0.450000 -10.862979 0.849561 0.934663 
0.460000 -10.879596 0.812980 0.937854 
0.470000 -10.895510 0.777719 0.940906 
0.480000 -10.910734 0.743753 0.943821 
0.490000 -10.925304 0.711012 0.946606 
0.500000 -10.939243 0.679459 0.949267 
0.510000 -10.952434 0.649387 0.951781 
0.520000 -10.965047 0.620419 0.954181 
0.530000 -10.977103 0.592526 0.956471 
0.540000 -10.988623 0.565680 0.958656 
0.550000 -10.999632 0.539843 0.960741 
0.560000 -11.010142 0.515005 0.962728 
0.570000 -11.020170 0.491148 0.964621 
0.580000 -11.029738 0.468235 0.966424 
0.590000 -11.038864 0.446240 0.968142 
0.600000 -11.047570 0.425131 0.969779 
0.610000 -11.055772 0.405127 0.971318 
0.620000 -11.063590 0.385952 0.972784 
0.630000 -11.071040 0.367581 0.974179 
0.640000 -11.078137 0.349989 0.975506 
0.650000 -11.084899 0.333146 0.976769 
0.660000 -11.091337 0.317033 0.977970 
0.670000 -11.097462 0.301632 0.979112 
0.680000 -11.103292 0.286912 0.980197 
0.690000 -11.108838 0.272848 0.981229 
0.700000 -11.114117 0.259411 0.982210 
0.710000 -11.119080 0.246722 0.983131 
0.720000 -11.123800 0.234613 0.984007 
0.730000 -11.128288 0.223061 0.984839 
0.740000 -11.132556 0.212042 0.985629 
0.750000 -11.136620 0.201518 0.986381 
0.760000 -11.140473 0.191510 0.987094 
0.770000 -11.144134 0.181975 0.987770 
0.780000 -11.147611 0.172894 0.988412 
0.790000 -11.150915 0.164245 0.989022 
0.800000 -11.154057 0.156001 0.989602 
0.810000 -11.157008 0.148244 0.990146 
0.820000 -11.159810 0.140862 0.990663 
0.830000 -11.162471 0.133840 0.991153 
0.840000 -11.164997 0.127160 0.991618 
0.850000 -11.167397 0.120803 0.992060 
0.860000 -11.169673 0.114763 0.992478 
0.870000 -11.171832 0.109024 0.992876 
0.880000 -11.173881 0.103569 0.993252 
0.890000 -11.175826 0.098386 0.993609 
0.900000 -11.177671 0.093459 0.993949 
0.910000 -11.179400 0.088834 0.994266 
0.920000 -11.181040 0.084442 0.994567 
0.930000 -11.182596 0.080270 0.994853 
0.940000 -11.184072 0.076308 0.995123 
0.950000 -11.185473 0.072544 0.995380 
0.960000 -11.186801 0.068973 0.995624 
0.970000 -11.188060 0.065584 0.995855 
0.980000 -11.189254 0.062367 0.996074 
0.990000 -11.190387 0.059314 0.996281 
1.000000 -11.191461 0.056415 0.996478 
1.010000 -11.192469 0.053687 0.996663 
1.020000 -11.193425 0.051099 0.996838 
1.030000 -11.194332 0.048644 0.997004 
1.040000 -11.195192 0.046314 0.997161 
1.050000 -11.196007 0.044105 0.997310 
1.060000 -11.196779 0.042010 0.997451 
1.070000 -11.197512 0.040021 0.997585 
1.080000 -11.198206 0.038136 0.997712 
1.090000 -11.198864 0.036350 0.997833 
1.100000 -11.199488 0.034655 0.997947 
1.110000 -11.200069 0.033078 0.998053 
1.120000 -11.200621 0.031583 0.998154 
1.130000 -11.201143 0.030165 0.998250 
1.140000 -11.201639 0.028820 0.998341 
1.150000 -11.202109 0.027545 0.998426 
1.160000 -11.202554 0.026336 0.998508 
1.170000 -11.202976 0.025190 0.998585 
1.180000 -11.203376 0.024102 0.998658 
1.190000 -11.203755 0.023072 0.998728 
1.200000 -11.204114 0.022095 0.998793 
1.210000 -11.204453 0.021170 0.998855 
1.220000 -11.204775 0.020293 0.998914 
1.230000 -11.205079 0.019462 0.998970 
1.240000 -11.205368 0.018675 0.999022 
1.250000 -11.205641 0.017929 0.999072 
1.260000 -11.205900 0.017222 0.999120 
1.270000 -11.206146 0.016552 0.999164 
1.280000 -11.206379 0.015916 0.999207 
1.290000 -11.206599 0.015315 0.999247 
1.300000 -11.206808 0.014744 0.999285 
1.310000 -11.207002 0.014209 0.999321 
1.320000 -11.207186 0.013701 0.999354 
1.330000 -11.207360 0.013221 0.999386 
1.340000 -11.207525 0.012766 0.999416 
1.350000 -11.207682 0.012335 0.999445 
1.360000 -11.207830 0.011927 0.999472 
1.370000 -11.207971 0.011540 0.999497 
1.380000 -11.208104 0.011174 0.999522 
1.390000 -11.208231 0.010827 0.999545 
1.400000 -11.208350 0.010498 0.999566 
1.410000 -11.208462 0.010194 0.999587 
1.420000 -11.208569 0.009906 0.999606 
1.430000 -11.208669 0.009634 0.999625 
1.440000 -11.208765 0.009375 0.999642 
1.450000 -11.208855 0.009130 0.999659 
1.460000 -11.208941 0.008898 0.999675 
1.470000 -11.209022 0.008678 0.999689 
1.480000 -11.209099 0.008470 0.999704 
1.490000 -11.209172 0.008272 0.999717 
1.500000 -11.209241 0.008084 0.999730 
1.510000 -11.209308 0.007899 0.999742 
1.520000 -11.209370 0.007724 0.999753 
1.530000 -11.209430 0.007559 0.999764 
1.540000 -11.209486 0.007402 0.999774 
1.550000 -11.209540 0.007254 0.999784 
1.560000 -11.209590 0.007114 0.999793 
1.570000 -11.209638 0.006982 0.999802 
