FCI gs energy -8.000000 
FCI gs wfn 
1.380000 -7.999904 0.000385 0.999989 
1.390000 -7.999911 0.000355 0.999990 
1.400000 -7.999918 0.000328 0.999991 
1.410000 -7.999924 0.000303 0.999991 
1.420000 -7.999930 0.000280 0.999992 
1.430000 -7.999935 0.000258 0.999993 
1.440000 -7.999940 0.000238 0.999993 
1.450000 -7.999945 0.000220 0.999994 
1.460000 -7.999949 0.000203 0.999994 
1.470000 -7.999953 0.000187 0.999995 
1.480000 -7.999957 0.000173 0.999995 
1.490000 -7.999960 0.000160 0.999995 
1.500000 -7.999963 0.000147 0.999996 
1.510000 -7.999966 0.000136 0.999996 
1.520000 -7.999969 0.000126 0.999996 
1.530000 -7.999971 0.000116 0.999997 
1.540000 -7.999973 0.000107 0.999997 
1.550000 -7.999975 0.000099 0.999997 
1.560000 -7.999977 0.000091 0.999997 
1.570000 -7.999979 0.000084 0.999998 
1.580000 -7.999981 0.000078 0.999998 
1.590000 -7.999982 0.000072 0.999998 
1.600000 -7.999983 0.000066 0.999998 
1.610000 -7.999985 0.000061 0.999998 
1.620000 -7.999986 0.000056 0.999998 
1.630000 -7.999987 0.000052 0.999998 
1.640000 -7.999988 0.000048 0.999999 
1.650000 -7.999989 0.000044 0.999999 
1.660000 -7.999990 0.000041 0.999999 
1.670000 -7.999991 0.000038 0.999999 
1.680000 -7.999991 0.000035 0.999999 
1.690000 -7.999992 0.000032 0.999999 
1.700000 -7.999993 0.000030 0.999999 
1.710000 -7.999993 0.000027 0.999999 
1.720000 -7.999994 0.000025 0.999999 
1.730000 -7.999994 0.000023 0.999999 
1.740000 -7.999995 0.000022 0.999999 
1.750000 -7.999995 0.000020 0.999999 
1.760000 -7.999995 0.000018 0.999999 
1.770000 -7.999996 0.000017 1.000000 
1.780000 -7.999996 0.000016 1.000000 
1.790000 -7.999996 0.000014 1.000000 
1.800000 -7.999997 0.000013 1.000000 
1.810000 -7.999997 0.000012 1.000000 
1.820000 -7.999997 0.000011 1.000000 
1.830000 -7.999997 0.000011 1.000000 
1.840000 -7.999998 0.000010 1.000000 
1.850000 -7.999998 0.000009 1.000000 
1.860000 -7.999998 0.000008 1.000000 
1.870000 -7.999998 0.000008 1.000000 
1.880000 -7.999998 0.000007 1.000000 
1.890000 -7.999998 0.000007 1.000000 
1.900000 -7.999998 0.000006 1.000000 
1.910000 -7.999999 0.000006 1.000000 
1.920000 -7.999999 0.000005 1.000000 
1.930000 -7.999999 0.000005 1.000000 
1.940000 -7.999999 0.000004 1.000000 
1.950000 -7.999999 0.000004 1.000000 
1.960000 -7.999999 0.000004 1.000000 
1.970000 -7.999999 0.000003 1.000000 
1.980000 -7.999999 0.000003 1.000000 
1.990000 -7.999999 0.000003 1.000000 
2.000000 -7.999999 0.000003 1.000000 
2.010000 -7.999999 0.000002 1.000000 
2.020000 -7.999999 0.000002 1.000000 
2.030000 -7.999999 0.000002 1.000000 
2.040000 -8.000000 0.000002 1.000000 
2.050000 -8.000000 0.000002 1.000000 
2.060000 -8.000000 0.000002 1.000000 
2.070000 -8.000000 0.000002 1.000000 
2.080000 -8.000000 0.000001 1.000000 
2.090000 -8.000000 0.000001 1.000000 
2.100000 -8.000000 0.000001 1.000000 
2.110000 -8.000000 0.000001 1.000000 
2.120000 -8.000000 0.000001 1.000000 
2.130000 -8.000000 0.000001 1.000000 
2.140000 -8.000000 0.000001 1.000000 
2.150000 -8.000000 0.000001 1.000000 
2.160000 -8.000000 0.000001 1.000000 
2.170000 -8.000000 0.000001 1.000000 
2.180000 -8.000000 0.000001 1.000000 
2.190000 -8.000000 0.000001 1.000000 
2.200000 -8.000000 0.000001 1.000000 
2.210000 -8.000000 0.000001 1.000000 
2.220000 -8.000000 0.000000 1.000000 
2.230000 -8.000000 0.000000 1.000000 
2.240000 -8.000000 0.000000 1.000000 
2.250000 -8.000000 0.000000 1.000000 
2.260000 -8.000000 0.000000 1.000000 
2.270000 -8.000000 0.000000 1.000000 
2.280000 -8.000000 0.000000 1.000000 
2.290000 -8.000000 0.000000 1.000000 
2.300000 -8.000000 0.000000 1.000000 
2.310000 -8.000000 0.000000 1.000000 
2.320000 -8.000000 0.000000 1.000000 
2.330000 -8.000000 0.000000 1.000000 
2.340000 -8.000000 0.000000 1.000000 
2.350000 -8.000000 0.000000 1.000000 
2.360000 -8.000000 0.000000 1.000000 
2.370000 -8.000000 0.000000 1.000000 
2.380000 -8.000000 0.000000 1.000000 
2.390000 -8.000000 0.000000 1.000000 
2.400000 -8.000000 0.000000 1.000000 
2.410000 -8.000000 0.000000 1.000000 
2.420000 -8.000000 0.000000 1.000000 
2.430000 -8.000000 0.000000 1.000000 
2.440000 -8.000000 0.000000 1.000000 
2.450000 -8.000000 0.000000 1.000000 
2.460000 -8.000000 0.000000 1.000000 
2.470000 -8.000000 0.000000 1.000000 
2.480000 -8.000000 0.000000 1.000000 
2.490000 -8.000000 0.000000 1.000000 
2.500000 -8.000000 0.000000 1.000000 
2.510000 -8.000000 0.000000 1.000000 
2.520000 -8.000000 0.000000 1.000000 
2.530000 -8.000000 0.000000 1.000000 
2.540000 -8.000000 0.000000 1.000000 
2.550000 -8.000000 0.000000 1.000000 
2.560000 -8.000000 0.000000 1.000000 
2.570000 -8.000000 0.000000 1.000000 
2.580000 -8.000000 0.000000 1.000000 
2.590000 -8.000000 0.000000 1.000000 
2.600000 -8.000000 0.000000 1.000000 
2.610000 -8.000000 0.000000 1.000000 
2.620000 -8.000000 0.000000 1.000000 
2.630000 -8.000000 0.000000 1.000000 
2.640000 -8.000000 0.000000 1.000000 
2.650000 -8.000000 0.000000 1.000000 
2.660000 -8.000000 0.000000 1.000000 
2.670000 -8.000000 0.000000 1.000000 
2.680000 -8.000000 0.000000 1.000000 
2.690000 -8.000000 0.000000 1.000000 
2.700000 -8.000000 0.000000 1.000000 
2.710000 -8.000000 0.000000 1.000000 
2.720000 -8.000000 0.000000 1.000000 
2.730000 -8.000000 0.000000 1.000000 
2.740000 -8.000000 0.000000 1.000000 
2.750000 -8.000000 0.000000 1.000000 
2.760000 -8.000000 0.000000 1.000000 
2.770000 -8.000000 0.000000 1.000000 
2.780000 -8.000000 0.000000 1.000000 
2.790000 -8.000000 0.000000 1.000000 
2.800000 -8.000000 0.000000 1.000000 
2.810000 -8.000000 0.000000 1.000000 
2.820000 -8.000000 0.000000 1.000000 
2.830000 -8.000000 0.000000 1.000000 
2.840000 -8.000000 0.000000 1.000000 
2.850000 -8.000000 0.000000 1.000000 
2.860000 -8.000000 0.000000 1.000000 
2.870000 -8.000000 0.000000 1.000000 
2.880000 -8.000000 0.000000 1.000000 
2.890000 -8.000000 0.000000 1.000000 
2.900000 -8.000000 0.000000 1.000000 
2.910000 -8.000000 0.000000 1.000000 
2.920000 -8.000000 0.000000 1.000000 
2.930000 -8.000000 0.000000 1.000000 
2.940000 -8.000000 0.000000 1.000000 
2.950000 -8.000000 0.000000 1.000000 
2.960000 -8.000000 0.000000 1.000000 
2.970000 -8.000000 0.000000 1.000000 
2.980000 -8.000000 0.000000 1.000000 
2.990000 -8.000000 0.000000 1.000000 
3.000000 -8.000000 0.000000 1.000000 
3.010000 -8.000000 0.000000 1.000000 
3.020000 -8.000000 0.000000 1.000000 
3.030000 -8.000000 0.000000 1.000000 
3.040000 -8.000000 0.000000 1.000000 
3.050000 -8.000000 0.000000 1.000000 
3.060000 -8.000000 0.000000 1.000000 
3.070000 -8.000000 0.000000 1.000000 
3.080000 -8.000000 0.000000 1.000000 
3.090000 -8.000000 0.000000 1.000000 
3.100000 -8.000000 0.000000 1.000000 
3.110000 -8.000000 0.000000 1.000000 
3.120000 -8.000000 0.000000 1.000000 
3.130000 -8.000000 0.000000 1.000000 
3.140000 -8.000000 0.000000 1.000000 
3.150000 -8.000000 0.000000 1.000000 
3.160000 -8.000000 0.000000 1.000000 
3.170000 -8.000000 0.000000 1.000000 
3.180000 -8.000000 0.000000 1.000000 
3.190000 -8.000000 0.000000 1.000000 
3.200000 -8.000000 0.000000 1.000000 
3.210000 -8.000000 0.000000 1.000000 
3.220000 -8.000000 0.000000 1.000000 
3.230000 -8.000000 0.000000 1.000000 
3.240000 -8.000000 0.000000 1.000000 
3.250000 -8.000000 0.000000 1.000000 
3.260000 -8.000000 0.000000 1.000000 
3.270000 -8.000000 0.000000 1.000000 
3.280000 -8.000000 0.000000 1.000000 
3.290000 -8.000000 0.000000 1.000000 
3.300000 -8.000000 0.000000 1.000000 
3.310000 -8.000000 0.000000 1.000000 
3.320000 -8.000000 0.000000 1.000000 
3.330000 -8.000000 0.000000 1.000000 
3.340000 -8.000000 0.000000 1.000000 
3.350000 -8.000000 0.000000 1.000000 
3.360000 -8.000000 0.000000 1.000000 
3.370000 -8.000000 0.000000 1.000000 
3.380000 -8.000000 0.000000 1.000000 
3.390000 -8.000000 0.000000 1.000000 
3.400000 -8.000000 0.000000 1.000000 
3.410000 -8.000000 0.000000 1.000000 
3.420000 -8.000000 0.000000 1.000000 
3.430000 -8.000000 0.000000 1.000000 
3.440000 -8.000000 0.000000 1.000000 
3.450000 -8.000000 0.000000 1.000000 
3.460000 -8.000000 0.000000 1.000000 
3.470000 -8.000000 0.000000 1.000000 
3.480000 -8.000000 0.000000 1.000000 
3.490000 -8.000000 0.000000 1.000000 
3.500000 -8.000000 0.000000 1.000000 
3.510000 -8.000000 0.000000 1.000000 
3.520000 -8.000000 0.000000 1.000000 
3.530000 -8.000000 0.000000 1.000000 
3.540000 -8.000000 0.000000 1.000000 
3.550000 -8.000000 0.000000 1.000000 
3.560000 -8.000000 0.000000 1.000000 
3.570000 -8.000000 0.000000 1.000000 
3.580000 -8.000000 0.000000 1.000000 
3.590000 -8.000000 0.000000 1.000000 
3.600000 -8.000000 0.000000 1.000000 
3.610000 -8.000000 0.000000 1.000000 
3.620000 -8.000000 0.000000 1.000000 
3.630000 -8.000000 0.000000 1.000000 
3.640000 -8.000000 0.000000 1.000000 
3.650000 -8.000000 0.000000 1.000000 
3.660000 -8.000000 0.000000 1.000000 
3.670000 -8.000000 0.000000 1.000000 
3.680000 -8.000000 0.000000 1.000000 
3.690000 -8.000000 0.000000 1.000000 
3.700000 -8.000000 0.000000 1.000000 
3.710000 -8.000000 0.000000 1.000000 
3.720000 -8.000000 0.000000 1.000000 
3.730000 -8.000000 0.000000 1.000000 
3.740000 -8.000000 0.000000 1.000000 
3.750000 -8.000000 0.000000 1.000000 
3.760000 -8.000000 0.000000 1.000000 
3.770000 -8.000000 0.000000 1.000000 
3.780000 -8.000000 0.000000 1.000000 
3.790000 -8.000000 0.000000 1.000000 
3.800000 -8.000000 0.000000 1.000000 
3.810000 -8.000000 0.000000 1.000000 
3.820000 -8.000000 0.000000 1.000000 
3.830000 -8.000000 0.000000 1.000000 
3.840000 -8.000000 0.000000 1.000000 
3.850000 -8.000000 0.000000 1.000000 
3.860000 -8.000000 0.000000 1.000000 
3.870000 -8.000000 0.000000 1.000000 
3.880000 -8.000000 0.000000 1.000000 
3.890000 -8.000000 0.000000 1.000000 
3.900000 -8.000000 0.000000 1.000000 
3.910000 -8.000000 0.000000 1.000000 
3.920000 -8.000000 0.000000 1.000000 
3.930000 -8.000000 0.000000 1.000000 
3.940000 -8.000000 0.000000 1.000000 
3.950000 -8.000000 0.000000 1.000000 
3.960000 -8.000000 0.000000 1.000000 
3.970000 -8.000000 0.000000 1.000000 
3.980000 -8.000000 0.000000 1.000000 
3.990000 -8.000000 0.000000 1.000000 
4.000000 -8.000000 0.000000 1.000000 
FCI ITE gs wfn 
0011 -0.288675134595 0.000000000000 I 
0101 0.577350362827 0.000000000000 I 
0110 -0.288675134595 0.000000000000 I 
1001 -0.288675134595 0.000000000000 I 
1010 0.577350175553 0.000000000000 I 
1100 -0.288675134595 0.000000000000 I 
