FCI gs energy -4.664214 
FCI gs wfn 
000111 0.026418777964 0.000000000000 I 
001011 -0.217760494146 0.000000000000 I 
001101 0.217760494146 0.000000000000 I 
001110 -0.026418777964 0.000000000000 I 
010011 0.217760494146 0.000000000000 I 
010101 -0.461939766256 0.000000000000 I 
010110 0.217760494146 0.000000000000 I 
011001 0.217760494146 0.000000000000 I 
011010 -0.217760494146 0.000000000000 I 
011100 0.026418777964 0.000000000000 I 
100011 -0.026418777964 0.000000000000 I 
100101 0.217760494146 0.000000000000 I 
100110 -0.217760494146 0.000000000000 I 
101001 -0.217760494146 0.000000000000 I 
101010 0.461939766256 0.000000000000 I 
101100 -0.217760494146 0.000000000000 I 
110001 0.026418777964 0.000000000000 I 
110010 -0.217760494146 0.000000000000 I 
110100 0.217760494146 0.000000000000 I 
111000 -0.026418777964 0.000000000000 I 
FCI ITE
0.000000 -1.750000 6.750000 0.475285 
0.010000 -1.881264 6.379657 0.488392 
0.020000 -2.005317 6.028967 0.501255 
0.030000 -2.122555 5.698075 0.513871 
0.040000 -2.233371 5.386729 0.526237 
0.050000 -2.338151 5.094379 0.538352 
0.060000 -2.437268 4.820264 0.550215 
0.070000 -2.531077 4.563483 0.561826 
0.080000 -2.619916 4.323057 0.573186 
0.090000 -2.704101 4.097970 0.584296 
0.100000 -2.783930 3.887206 0.595159 
0.110000 -2.859679 3.689773 0.605777 
0.120000 -2.931604 3.504720 0.616152 
0.130000 -2.999944 3.331148 0.626287 
0.140000 -3.064920 3.168218 0.636185 
0.150000 -3.126738 3.015152 0.645850 
0.160000 -3.185588 2.871233 0.655286 
0.170000 -3.241644 2.735801 0.664495 
0.180000 -3.295072 2.608254 0.673483 
0.190000 -3.346023 2.488042 0.682252 
0.200000 -3.394639 2.374660 0.690808 
0.210000 -3.441052 2.267648 0.699153 
0.220000 -3.485385 2.166586 0.707293 
0.230000 -3.527753 2.071085 0.715231 
0.240000 -3.568263 1.980791 0.722971 
0.250000 -3.607017 1.895376 0.730518 
0.260000 -3.644109 1.814537 0.737877 
0.270000 -3.679627 1.737994 0.745050 
0.280000 -3.713655 1.665485 0.752042 
0.290000 -3.746272 1.596768 0.758858 
0.300000 -3.777550 1.531615 0.765501 
0.310000 -3.807559 1.469815 0.771975 
0.320000 -3.836363 1.411169 0.778284 
0.330000 -3.864025 1.355491 0.784431 
0.340000 -3.890602 1.302605 0.790422 
0.350000 -3.916147 1.252347 0.796258 
0.360000 -3.940712 1.204563 0.801945 
0.370000 -3.964345 1.159106 0.807485 
0.380000 -3.987091 1.115841 0.812881 
0.390000 -4.008992 1.074639 0.818138 
0.400000 -4.030089 1.035379 0.823258 
0.410000 -4.050420 0.997947 0.828245 
0.420000 -4.070019 0.962236 0.833102 
0.430000 -4.088920 0.928147 0.837832 
0.440000 -4.107155 0.895585 0.842438 
0.450000 -4.124753 0.864462 0.846922 
0.460000 -4.141742 0.834696 0.851288 
0.470000 -4.158149 0.806208 0.855539 
0.480000 -4.173999 0.778926 0.859677 
0.490000 -4.189314 0.752783 0.863705 
0.500000 -4.204117 0.727715 0.867626 
0.510000 -4.218429 0.703663 0.871442 
0.520000 -4.232270 0.680571 0.875155 
0.530000 -4.245658 0.658386 0.878768 
0.540000 -4.258611 0.637062 0.882284 
0.550000 -4.271146 0.616552 0.885705 
0.560000 -4.283278 0.596814 0.889033 
0.570000 -4.295023 0.577809 0.892270 
0.580000 -4.306395 0.559500 0.895419 
0.590000 -4.317408 0.541853 0.898482 
0.600000 -4.328074 0.524835 0.901460 
0.610000 -4.338405 0.508416 0.904356 
0.620000 -4.348414 0.492568 0.907173 
0.630000 -4.358112 0.477266 0.909911 
0.640000 -4.367508 0.462483 0.912573 
0.650000 -4.376614 0.448198 0.915161 
0.660000 -4.385439 0.434389 0.917676 
0.670000 -4.393993 0.421035 0.920121 
0.680000 -4.402284 0.408117 0.922497 
0.690000 -4.410320 0.395618 0.924806 
0.700000 -4.418111 0.383521 0.927049 
0.710000 -4.425664 0.371809 0.929229 
0.720000 -4.432986 0.360469 0.931347 
0.730000 -4.440085 0.349486 0.933404 
0.740000 -4.446968 0.338846 0.935403 
0.750000 -4.453641 0.328537 0.937344 
0.760000 -4.460111 0.318548 0.939230 
0.770000 -4.466385 0.308866 0.941061 
0.780000 -4.472468 0.299482 0.942839 
0.790000 -4.478366 0.290385 0.944566 
0.800000 -4.484085 0.281564 0.946243 
0.810000 -4.489630 0.273012 0.947870 
0.820000 -4.495007 0.264719 0.949451 
0.830000 -4.500221 0.256676 0.950985 
0.840000 -4.505276 0.248876 0.952474 
0.850000 -4.510177 0.241311 0.953920 
0.860000 -4.514930 0.233974 0.955323 
0.870000 -4.519538 0.226857 0.956684 
0.880000 -4.524006 0.219953 0.958006 
0.890000 -4.528337 0.213256 0.959288 
0.900000 -4.532537 0.206760 0.960532 
0.910000 -4.536609 0.200458 0.961740 
0.920000 -4.540557 0.194346 0.962911 
0.930000 -4.544384 0.188416 0.964048 
0.940000 -4.548095 0.182663 0.965150 
0.950000 -4.551692 0.177083 0.966220 
0.960000 -4.555179 0.171670 0.967258 
0.970000 -4.558560 0.166419 0.968264 
0.980000 -4.561837 0.161325 0.969241 
0.990000 -4.565014 0.156384 0.970187 
1.000000 -4.568093 0.151591 0.971106 
1.010000 -4.571078 0.146942 0.971997 
1.020000 -4.573972 0.142433 0.972860 
1.030000 -4.576777 0.138060 0.973698 
1.040000 -4.579495 0.133818 0.974510 
1.050000 -4.582130 0.129703 0.975298 
1.060000 -4.584684 0.125713 0.976062 
1.070000 -4.587159 0.121843 0.976803 
1.080000 -4.589559 0.118090 0.977521 
1.090000 -4.591884 0.114450 0.978217 
1.100000 -4.594137 0.110920 0.978892 
1.110000 -4.596321 0.107498 0.979546 
1.120000 -4.598438 0.104178 0.980181 
1.130000 -4.600489 0.100960 0.980796 
1.140000 -4.602477 0.097839 0.981392 
1.150000 -4.604403 0.094813 0.981970 
1.160000 -4.606270 0.091879 0.982530 
1.170000 -4.608079 0.089035 0.983073 
1.180000 -4.609832 0.086277 0.983599 
1.190000 -4.611531 0.083603 0.984110 
1.200000 -4.613177 0.081011 0.984604 
1.210000 -4.614772 0.078498 0.985083 
1.220000 -4.616317 0.076062 0.985548 
1.230000 -4.617815 0.073700 0.985998 
1.240000 -4.619266 0.071411 0.986434 
1.250000 -4.620672 0.069192 0.986857 
1.260000 -4.622034 0.067041 0.987267 
1.270000 -4.623354 0.064956 0.987664 
1.280000 -4.624632 0.062935 0.988049 
1.290000 -4.625871 0.060976 0.988422 
1.300000 -4.627072 0.059077 0.988783 
1.310000 -4.628235 0.057237 0.989134 
1.320000 -4.629362 0.055454 0.989473 
1.330000 -4.630453 0.053726 0.989802 
1.340000 -4.631511 0.052050 0.990121 
1.350000 -4.632536 0.050427 0.990429 
1.360000 -4.633529 0.048854 0.990728 
1.370000 -4.634490 0.047329 0.991018 
1.380000 -4.635422 0.045852 0.991299 
1.390000 -4.636325 0.044420 0.991571 
1.400000 -4.637199 0.043033 0.991835 
1.410000 -4.638046 0.041688 0.992090 
1.420000 -4.638867 0.040386 0.992338 
1.430000 -4.639662 0.039123 0.992578 
1.440000 -4.640432 0.037900 0.992810 
1.450000 -4.641178 0.036715 0.993035 
1.460000 -4.641901 0.035567 0.993253 
1.470000 -4.642601 0.034454 0.993465 
1.480000 -4.643279 0.033376 0.993669 
1.490000 -4.643936 0.032331 0.993868 
1.500000 -4.644573 0.031319 0.994060 
1.510000 -4.645189 0.030339 0.994246 
1.520000 -4.645787 0.029389 0.994426 
1.530000 -4.646365 0.028468 0.994601 
1.540000 -4.646926 0.027577 0.994770 
1.550000 -4.647468 0.026713 0.994934 
1.560000 -4.647994 0.025876 0.995093 
1.570000 -4.648504 0.025065 0.995247 
1.580000 -4.648997 0.024279 0.995396 
1.590000 -4.649475 0.023518 0.995540 
1.600000 -4.649938 0.022781 0.995680 
1.610000 -4.650386 0.022066 0.995816 
1.620000 -4.650821 0.021374 0.995947 
1.630000 -4.651241 0.020704 0.996074 
1.640000 -4.651649 0.020054 0.996197 
1.650000 -4.652044 0.019425 0.996317 
1.660000 -4.652426 0.018816 0.996432 
1.670000 -4.652796 0.018225 0.996544 
1.680000 -4.653155 0.017654 0.996653 
1.690000 -4.653503 0.017099 0.996758 
1.700000 -4.653839 0.016563 0.996860 
1.710000 -4.654165 0.016043 0.996958 
