FCI gs energy -4.664214 
FCI gs wfn 
000111 0.026418777964 0.000000000000 I 
001011 -0.217760494146 0.000000000000 I 
001101 0.217760494146 0.000000000000 I 
001110 -0.026418777964 0.000000000000 I 
010011 0.217760494146 0.000000000000 I 
010101 -0.461939766256 0.000000000000 I 
010110 0.217760494146 0.000000000000 I 
011001 0.217760494146 0.000000000000 I 
011010 -0.217760494146 0.000000000000 I 
011100 0.026418777964 0.000000000000 I 
100011 -0.026418777964 0.000000000000 I 
100101 0.217760494146 0.000000000000 I 
100110 -0.217760494146 0.000000000000 I 
101001 -0.217760494146 0.000000000000 I 
101010 0.461939766256 0.000000000000 I 
101100 -0.217760494146 0.000000000000 I 
110001 0.026418777964 0.000000000000 I 
110010 -0.217760494146 0.000000000000 I 
110100 0.217760494146 0.000000000000 I 
111000 -0.026418777964 0.000000000000 I 
QITE
0.000000 -1.750000 6.750000 0.461940 
0.010000 -1.881508 6.378734 0.475307 
0.020000 -2.006227 6.022714 0.488378 
0.030000 -2.124358 5.683164 0.501140 
0.040000 -2.236124 5.360868 0.513583 
0.050000 -2.341907 5.058559 0.525798 
0.060000 -2.442151 4.782251 0.538096 
0.070000 -2.537056 4.523732 0.550149 
0.080000 -2.626903 4.282082 0.561956 
0.090000 -2.711962 4.056217 0.573509 
0.100000 -2.792511 3.845372 0.584807 
0.110000 -2.868744 3.648057 0.595826 
0.120000 -2.940978 3.463937 0.606586 
0.130000 -3.009420 3.291802 0.617079 
0.140000 -3.074305 3.130924 0.627311 
0.150000 -3.135843 2.980470 0.637281 
0.160000 -3.194210 2.839468 0.646966 
0.170000 -3.249612 2.707394 0.656393 
0.180000 -3.302224 2.583588 0.665565 
0.190000 -3.352210 2.467439 0.674484 
0.200000 -3.399725 2.358390 0.683156 
0.210000 -3.444867 2.255713 0.691537 
0.220000 -3.487815 2.159142 0.699678 
0.230000 -3.528694 2.068228 0.707580 
0.240000 -3.567625 1.982599 0.715250 
0.250000 -3.604712 1.901823 0.722684 
0.260000 -3.640010 1.825442 0.729853 
0.270000 -3.673674 1.753356 0.736810 
0.280000 -3.705794 1.685268 0.743556 
0.290000 -3.736456 1.620907 0.750096 
0.300000 -3.765737 1.560022 0.756432 
0.310000 -3.793672 1.502185 0.762533 
0.320000 -3.820383 1.447456 0.768453 
0.330000 -3.845921 1.395573 0.774185 
0.340000 -3.870342 1.346323 0.779727 
0.350000 -3.893713 1.299584 0.785093 
0.360000 -3.916071 1.255179 0.790281 
0.370000 -3.937491 1.213006 0.795306 
0.380000 -3.958018 1.172923 0.800174 
0.390000 -3.977699 1.134807 0.804890 
0.400000 -3.996577 1.098542 0.809458 
0.410000 -4.014671 1.064071 0.813879 
0.420000 -4.032048 1.031249 0.818166 
0.430000 -4.048739 0.999964 0.822321 
0.440000 -4.064781 0.970138 0.826349 
0.450000 -4.080207 0.941688 0.830255 
0.460000 -4.095047 0.914528 0.834044 
0.470000 -4.109332 0.888593 0.837721 
0.480000 -4.123088 0.863817 0.841289 
0.490000 -4.136341 0.840133 0.844753 
0.500000 -4.149117 0.817482 0.848117 
0.510000 -4.161427 0.795827 0.851382 
0.520000 -4.173306 0.775093 0.854554 
0.530000 -4.184772 0.755228 0.857637 
0.540000 -4.195847 0.736187 0.860634 
0.550000 -4.206548 0.717924 0.863548 
0.560000 -4.216886 0.700413 0.866380 
0.570000 -4.226884 0.683599 0.869136 
0.580000 -4.236559 0.667443 0.871818 
0.590000 -4.245924 0.651911 0.874429 
0.600000 -4.254995 0.636969 0.876971 
0.610000 -4.263784 0.622576 0.879446 
0.620000 -4.272304 0.608715 0.881857 
0.630000 -4.280565 0.595358 0.884207 
0.640000 -4.288580 0.582480 0.886497 
0.650000 -4.296358 0.570054 0.888729 
0.660000 -4.303902 0.558078 0.890903 
0.670000 -4.311230 0.546509 0.893024 
0.680000 -4.318349 0.535327 0.895093 
0.690000 -4.325270 0.524514 0.897112 
0.700000 -4.331999 0.514051 0.899082 
0.710000 -4.338544 0.503920 0.901005 
0.720000 -4.344913 0.494106 0.902882 
0.730000 -4.351113 0.484594 0.904715 
0.740000 -4.357149 0.475370 0.906505 
0.750000 -4.363029 0.466421 0.908254 
0.760000 -4.368756 0.457734 0.909963 
0.770000 -4.374339 0.449296 0.911632 
0.780000 -4.379782 0.441098 0.913264 
0.790000 -4.385089 0.433127 0.914859 
0.800000 -4.390266 0.425375 0.916418 
0.810000 -4.395312 0.417840 0.917942 
0.820000 -4.400238 0.410504 0.919432 
0.830000 -4.405046 0.403359 0.920890 
0.840000 -4.409741 0.396397 0.922316 
0.850000 -4.414326 0.389611 0.923711 
0.860000 -4.418802 0.382999 0.925075 
0.870000 -4.423176 0.376550 0.926410 
0.880000 -4.427450 0.370255 0.927717 
0.890000 -4.431629 0.364110 0.928996 
0.900000 -4.435715 0.358108 0.930249 
0.910000 -4.439706 0.352258 0.931475 
0.920000 -4.443610 0.346540 0.932675 
0.930000 -4.447429 0.340950 0.933850 
0.940000 -4.451166 0.335483 0.935001 
0.950000 -4.454824 0.330134 0.936129 
0.960000 -4.458407 0.324890 0.937235 
0.970000 -4.461915 0.319758 0.938318 
0.980000 -4.465350 0.314734 0.939379 
0.990000 -4.468714 0.309813 0.940420 
1.000000 -4.472008 0.304994 0.941439 
1.010000 -4.475233 0.300278 0.942438 
1.020000 -4.478392 0.295656 0.943417 
1.030000 -4.481488 0.291125 0.944377 
1.040000 -4.484522 0.286684 0.945318 
1.050000 -4.487495 0.282328 0.946240 
1.060000 -4.490407 0.278062 0.947144 
1.070000 -4.493260 0.273877 0.948030 
1.080000 -4.496059 0.269770 0.948900 
1.090000 -4.498802 0.265741 0.949752 
1.100000 -4.501493 0.261786 0.950589 
1.110000 -4.504133 0.257898 0.951409 
1.120000 -4.506723 0.254082 0.952214 
1.130000 -4.509264 0.250335 0.953004 
1.140000 -4.511756 0.246655 0.953779 
1.150000 -4.514201 0.243042 0.954540 
1.160000 -4.516598 0.239499 0.955286 
1.170000 -4.518950 0.236019 0.956017 
1.180000 -4.521258 0.232600 0.956736 
1.190000 -4.523524 0.229240 0.957441 
1.200000 -4.525748 0.225938 0.958133 
1.210000 -4.527934 0.222684 0.958813 
1.220000 -4.530080 0.219485 0.959481 
1.230000 -4.532188 0.216341 0.960136 
1.240000 -4.534257 0.213250 0.960779 
1.250000 -4.536288 0.210211 0.961411 
1.260000 -4.538279 0.207232 0.962031 
1.270000 -4.540235 0.204302 0.962639 
1.280000 -4.542155 0.201421 0.963236 
1.290000 -4.544041 0.198587 0.963823 
1.300000 -4.545894 0.195800 0.964399 
1.310000 -4.547716 0.193053 0.964965 
1.320000 -4.549505 0.190351 0.965521 
1.330000 -4.551264 0.187693 0.966067 
1.340000 -4.552991 0.185078 0.966604 
1.350000 -4.554688 0.182505 0.967131 
1.360000 -4.556353 0.179981 0.967648 
1.370000 -4.557989 0.177497 0.968156 
1.380000 -4.559597 0.175052 0.968655 
1.390000 -4.561177 0.172646 0.969145 
1.400000 -4.562730 0.170278 0.969627 
1.410000 -4.564255 0.167949 0.970100 
1.420000 -4.565754 0.165657 0.970565 
1.430000 -4.567227 0.163401 0.971022 
1.440000 -4.568675 0.161180 0.971471 
1.450000 -4.570099 0.158993 0.971913 
1.460000 -4.571499 0.156839 0.972347 
1.470000 -4.572876 0.154719 0.972773 
1.480000 -4.574230 0.152632 0.973192 
1.490000 -4.575561 0.150577 0.973604 
1.500000 -4.576869 0.148554 0.974009 
1.510000 -4.578153 0.146567 0.974407 
1.520000 -4.579416 0.144611 0.974797 
1.530000 -4.580658 0.142684 0.975181 
1.540000 -4.581879 0.140787 0.975559 
1.550000 -4.583080 0.138919 0.975930 
1.560000 -4.584262 0.137077 0.976296 
1.570000 -4.585425 0.135263 0.976655 
1.580000 -4.586569 0.133476 0.977008 
1.590000 -4.587694 0.131717 0.977355 
1.600000 -4.588800 0.129984 0.977697 
1.610000 -4.589888 0.128278 0.978032 
1.620000 -4.590958 0.126599 0.978362 
1.630000 -4.592010 0.124944 0.978687 
1.640000 -4.593045 0.123315 0.979006 
1.650000 -4.594064 0.121710 0.979320 
1.660000 -4.595067 0.120126 0.979629 
1.670000 -4.596055 0.118566 0.979933 
1.680000 -4.597026 0.117029 0.980232 
1.690000 -4.597982 0.115515 0.980526 
1.700000 -4.598922 0.114025 0.980815 
1.710000 -4.599844 0.112562 0.981099 
