FCI gs energy -1.500000 
FCI gs wfn 
01 0.707106781187 0.000000000000 I 
10 -0.707106781187 0.000000000000 I 
QITE
2.030000 -1.499405 0.001189 0.999851 
2.040000 -1.499428 0.001143 0.999857 
2.050000 -1.499451 0.001098 0.999863 
2.060000 -1.499472 0.001055 0.999868 
2.070000 -1.499493 0.001014 0.999873 
2.080000 -1.499513 0.000974 0.999878 
2.090000 -1.499532 0.000936 0.999883 
2.100000 -1.499550 0.000899 0.999888 
2.110000 -1.499568 0.000864 0.999892 
2.120000 -1.499585 0.000830 0.999896 
2.130000 -1.499601 0.000797 0.999900 
2.140000 -1.499617 0.000766 0.999904 
2.150000 -1.499632 0.000736 0.999908 
2.160000 -1.499646 0.000707 0.999912 
2.170000 -1.499660 0.000680 0.999915 
2.180000 -1.499673 0.000653 0.999918 
2.190000 -1.499686 0.000627 0.999922 
2.200000 -1.499699 0.000603 0.999925 
2.210000 -1.499710 0.000579 0.999928 
2.220000 -1.499722 0.000556 0.999930 
2.230000 -1.499733 0.000535 0.999933 
2.240000 -1.499743 0.000514 0.999936 
2.250000 -1.499753 0.000494 0.999938 
2.260000 -1.499763 0.000474 0.999941 
2.270000 -1.499772 0.000456 0.999943 
2.280000 -1.499781 0.000438 0.999945 
2.290000 -1.499790 0.000421 0.999947 
2.300000 -1.499798 0.000404 0.999949 
2.310000 -1.499806 0.000388 0.999951 
2.320000 -1.499813 0.000373 0.999953 
2.330000 -1.499821 0.000358 0.999955 
2.340000 -1.499828 0.000344 0.999957 
2.350000 -1.499835 0.000331 0.999959 
2.360000 -1.499841 0.000318 0.999960 
2.370000 -1.499847 0.000305 0.999962 
2.380000 -1.499853 0.000293 0.999963 
2.390000 -1.499859 0.000282 0.999965 
2.400000 -1.499865 0.000271 0.999966 
2.410000 -1.499870 0.000260 0.999967 
2.420000 -1.499875 0.000250 0.999969 
2.430000 -1.499880 0.000240 0.999970 
2.440000 -1.499885 0.000231 0.999971 
2.450000 -1.499889 0.000222 0.999972 
2.460000 -1.499893 0.000213 0.999973 
2.470000 -1.499898 0.000205 0.999974 
2.480000 -1.499902 0.000197 0.999975 
2.490000 -1.499905 0.000189 0.999976 
2.500000 -1.499909 0.000182 0.999977 
2.510000 -1.499913 0.000174 0.999978 
2.520000 -1.499916 0.000168 0.999979 
2.530000 -1.499919 0.000161 0.999980 
2.540000 -1.499923 0.000155 0.999981 
2.550000 -1.499926 0.000149 0.999981 
2.560000 -1.499929 0.000143 0.999982 
2.570000 -1.499931 0.000137 0.999983 
2.580000 -1.499934 0.000132 0.999984 
2.590000 -1.499937 0.000127 0.999984 
2.600000 -1.499939 0.000122 0.999985 
2.610000 -1.499942 0.000117 0.999985 
2.620000 -1.499944 0.000112 0.999986 
2.630000 -1.499946 0.000108 0.999987 
2.640000 -1.499948 0.000104 0.999987 
2.650000 -1.499950 0.000100 0.999988 
2.660000 -1.499952 0.000096 0.999988 
2.670000 -1.499954 0.000092 0.999988 
2.680000 -1.499956 0.000088 0.999989 
2.690000 -1.499958 0.000085 0.999989 
2.700000 -1.499959 0.000082 0.999990 
2.710000 -1.499961 0.000078 0.999990 
2.720000 -1.499962 0.000075 0.999991 
2.730000 -1.499964 0.000072 0.999991 
2.740000 -1.499965 0.000070 0.999991 
2.750000 -1.499967 0.000067 0.999992 
2.760000 -1.499968 0.000064 0.999992 
2.770000 -1.499969 0.000062 0.999992 
2.780000 -1.499970 0.000059 0.999993 
2.790000 -1.499972 0.000057 0.999993 
2.800000 -1.499973 0.000055 0.999993 
2.810000 -1.499974 0.000053 0.999993 
2.820000 -1.499975 0.000050 0.999994 
2.830000 -1.499976 0.000049 0.999994 
2.840000 -1.499977 0.000047 0.999994 
2.850000 -1.499978 0.000045 0.999994 
2.860000 -1.499978 0.000043 0.999995 
2.870000 -1.499979 0.000041 0.999995 
2.880000 -1.499980 0.000040 0.999995 
2.890000 -1.499981 0.000038 0.999995 
2.900000 -1.499982 0.000037 0.999995 
2.910000 -1.499982 0.000035 0.999996 
2.920000 -1.499983 0.000034 0.999996 
2.930000 -1.499984 0.000033 0.999996 
2.940000 -1.499984 0.000031 0.999996 
2.950000 -1.499985 0.000030 0.999996 
