FCI gs energy -3.000000 
FCI gs wfn 
0011 1.000000000000 0.000000000000 I 
QITE
0.000000 -1.500000 0.750000 0.125000 
0.010000 -1.514998 0.749925 0.128787 
0.020000 -1.529993 0.749675 0.132643 
0.030000 -1.544982 0.749251 0.136567 
0.040000 -1.559961 0.748654 0.140559 
0.050000 -1.574927 0.747883 0.144618 
0.060000 -1.589877 0.746939 0.148743 
0.070000 -1.604808 0.745822 0.152935 
0.080000 -1.619715 0.744537 0.157192 
0.090000 -1.634596 0.743082 0.161513 
0.100000 -1.649448 0.741459 0.165898 
0.110000 -1.664285 0.739911 0.170422 
0.120000 -1.679091 0.738220 0.175018 
0.130000 -1.693861 0.736389 0.179683 
0.140000 -1.708594 0.734418 0.184417 
0.150000 -1.723286 0.732310 0.189220 
0.160000 -1.737935 0.730063 0.194090 
0.170000 -1.752538 0.727684 0.199026 
0.180000 -1.767092 0.725171 0.204027 
0.190000 -1.781594 0.722528 0.209092 
0.200000 -1.796043 0.719755 0.214221 
0.210000 -1.810430 0.716849 0.219417 
0.220000 -1.824758 0.713819 0.224675 
0.230000 -1.839024 0.710668 0.229992 
0.240000 -1.853227 0.707397 0.235367 
0.250000 -1.867363 0.704011 0.240799 
0.260000 -1.881431 0.700510 0.246285 
0.270000 -1.895428 0.696897 0.251826 
0.280000 -1.909352 0.693175 0.257418 
0.290000 -1.923200 0.689348 0.263061 
0.300000 -1.936972 0.685416 0.268753 
0.310000 -1.950656 0.681366 0.274497 
0.320000 -1.964260 0.677218 0.280287 
0.330000 -1.977780 0.672978 0.286121 
0.340000 -1.991215 0.668646 0.291998 
0.350000 -2.004563 0.664226 0.297915 
0.360000 -2.017823 0.659721 0.303872 
0.370000 -2.030993 0.655135 0.309865 
0.380000 -2.044070 0.650469 0.315894 
0.390000 -2.057055 0.645726 0.321956 
0.400000 -2.069945 0.640910 0.328049 
0.410000 -2.082726 0.635994 0.334171 
0.420000 -2.095409 0.631012 0.340322 
0.430000 -2.107994 0.625968 0.346498 
0.440000 -2.120479 0.620864 0.352699 
0.450000 -2.132862 0.615704 0.358922 
0.460000 -2.145143 0.610490 0.365166 
0.470000 -2.157321 0.605226 0.371429 
0.480000 -2.169394 0.599914 0.377708 
0.490000 -2.181362 0.594557 0.384002 
0.500000 -2.193223 0.589157 0.390309 
0.510000 -2.204958 0.583677 0.396614 
0.520000 -2.216585 0.578164 0.402929 
0.530000 -2.228104 0.572619 0.409252 
0.540000 -2.239514 0.567046 0.415580 
0.550000 -2.250814 0.561447 0.421913 
0.560000 -2.262004 0.555825 0.428247 
0.570000 -2.273084 0.550181 0.434582 
0.580000 -2.284052 0.544519 0.440915 
0.590000 -2.294899 0.538823 0.447236 
0.600000 -2.305623 0.533094 0.453542 
0.610000 -2.316228 0.527352 0.459836 
0.620000 -2.326721 0.521603 0.466122 
0.630000 -2.337103 0.515851 0.472399 
0.640000 -2.347372 0.510097 0.478664 
0.650000 -2.357530 0.504343 0.484916 
0.660000 -2.367559 0.498568 0.491138 
0.670000 -2.377477 0.492800 0.497345 
0.680000 -2.387282 0.487039 0.503534 
0.690000 -2.396976 0.481288 0.509704 
0.700000 -2.406552 0.475540 0.515847 
0.710000 -2.416004 0.469792 0.521956 
0.720000 -2.425346 0.464060 0.528042 
0.730000 -2.434576 0.458347 0.534104 
0.740000 -2.443697 0.452654 0.540141 
0.750000 -2.452692 0.446964 0.546134 
0.760000 -2.461578 0.441298 0.552100 
0.770000 -2.470354 0.435657 0.558037 
0.780000 -2.479016 0.430036 0.563937 
0.790000 -2.487562 0.424436 0.569796 
0.800000 -2.496000 0.418865 0.575624 
0.810000 -2.504321 0.413316 0.581406 
0.820000 -2.512535 0.407800 0.587155 
0.830000 -2.520644 0.402318 0.592869 
0.840000 -2.528641 0.396866 0.598539 
0.850000 -2.536525 0.391442 0.604162 
0.860000 -2.544306 0.386056 0.609748 
0.870000 -2.551977 0.380703 0.615288 
0.880000 -2.559539 0.375385 0.620781 
0.890000 -2.567000 0.370107 0.626235 
0.900000 -2.574348 0.364864 0.631634 
0.910000 -2.581592 0.359660 0.636987 
0.920000 -2.588737 0.354500 0.642298 
0.930000 -2.595774 0.349378 0.647557 
0.940000 -2.602714 0.344302 0.652773 
0.950000 -2.609548 0.339265 0.657934 
0.960000 -2.616288 0.334275 0.663052 
0.970000 -2.622922 0.329326 0.668115 
0.980000 -2.629461 0.324423 0.673131 
0.990000 -2.635903 0.319566 0.678097 
1.000000 -2.642245 0.314754 0.683008 
1.010000 -2.648491 0.309988 0.687869 
1.020000 -2.654647 0.305272 0.692684 
1.030000 -2.660705 0.300601 0.697442 
1.040000 -2.666672 0.295979 0.702151 
1.050000 -2.672545 0.291404 0.706805 
1.060000 -2.678329 0.286879 0.711411 
1.070000 -2.684024 0.282402 0.715964 
1.080000 -2.689626 0.277974 0.720462 
1.090000 -2.695141 0.273595 0.724907 
1.100000 -2.700569 0.269265 0.729300 
1.110000 -2.705910 0.264985 0.733641 
1.120000 -2.711167 0.260755 0.737929 
1.130000 -2.716339 0.256574 0.742165 
1.140000 -2.721429 0.252443 0.746348 
1.150000 -2.726436 0.248362 0.750480 
1.160000 -2.731362 0.244331 0.754560 
1.170000 -2.736208 0.240350 0.758587 
1.180000 -2.740976 0.236419 0.762563 
1.190000 -2.745665 0.232537 0.766487 
1.200000 -2.750277 0.228705 0.770360 
1.210000 -2.754812 0.224923 0.774182 
1.220000 -2.759273 0.221190 0.777952 
1.230000 -2.763659 0.217507 0.781672 
1.240000 -2.767973 0.213872 0.785342 
1.250000 -2.772214 0.210287 0.788961 
1.260000 -2.776384 0.206749 0.792530 
1.270000 -2.780484 0.203260 0.796050 
1.280000 -2.784514 0.199819 0.799520 
1.290000 -2.788476 0.196426 0.802941 
1.300000 -2.792371 0.193080 0.806314 
1.310000 -2.796200 0.189781 0.809638 
1.320000 -2.799963 0.186529 0.812914 
1.330000 -2.803661 0.183324 0.816142 
1.340000 -2.807296 0.180165 0.819323 
1.350000 -2.810868 0.177052 0.822457 
1.360000 -2.814378 0.173984 0.825545 
1.370000 -2.817827 0.170961 0.828587 
1.380000 -2.821217 0.167984 0.831583 
1.390000 -2.824547 0.165051 0.834534 
1.400000 -2.827819 0.162162 0.837440 
1.410000 -2.831034 0.159316 0.840302 
1.420000 -2.834192 0.156514 0.843119 
1.430000 -2.837295 0.153755 0.845894 
1.440000 -2.840343 0.151038 0.848625 
1.450000 -2.843337 0.148363 0.851313 
1.460000 -2.846278 0.145730 0.853960 
1.470000 -2.849166 0.143138 0.856564 
1.480000 -2.852004 0.140586 0.859128 
1.490000 -2.854790 0.138075 0.861651 
1.500000 -2.857527 0.135604 0.864133 
1.510000 -2.860215 0.133172 0.866575 
1.520000 -2.862854 0.130780 0.868978 
1.530000 -2.865446 0.128426 0.871342 
1.540000 -2.867991 0.126110 0.873668 
1.550000 -2.870491 0.123831 0.875956 
1.560000 -2.872945 0.121590 0.878206 
1.570000 -2.875354 0.119385 0.880419 
1.580000 -2.877720 0.117216 0.882596 
1.590000 -2.880043 0.115083 0.884736 
1.600000 -2.882324 0.112986 0.886841 
1.610000 -2.884563 0.110923 0.888911 
1.620000 -2.886761 0.108895 0.890945 
1.630000 -2.888918 0.106901 0.892946 
1.640000 -2.891036 0.104940 0.894913 
1.650000 -2.893116 0.103013 0.896846 
1.660000 -2.895157 0.101118 0.898747 
1.670000 -2.897160 0.099255 0.900615 
1.680000 -2.899127 0.097424 0.902451 
1.690000 -2.901057 0.095624 0.904256 
1.700000 -2.902952 0.093855 0.906030 
1.710000 -2.904811 0.092116 0.907773 
1.720000 -2.906637 0.090408 0.909486 
1.730000 -2.908428 0.088728 0.911170 
1.740000 -2.910186 0.087078 0.912824 
1.750000 -2.911911 0.085457 0.914449 
1.760000 -2.913604 0.083864 0.916046 
1.770000 -2.915266 0.082299 0.917615 
1.780000 -2.916896 0.080761 0.919157 
1.790000 -2.918497 0.079250 0.920671 
1.800000 -2.920067 0.077766 0.922158 
1.810000 -2.921607 0.076307 0.923619 
1.820000 -2.923119 0.074875 0.925054 
1.830000 -2.924603 0.073468 0.926464 
1.840000 -2.926058 0.072086 0.927849 
1.850000 -2.927486 0.070729 0.929209 
1.860000 -2.928887 0.069396 0.930544 
1.870000 -2.930262 0.068087 0.931856 
1.880000 -2.931611 0.066801 0.933144 
1.890000 -2.932935 0.065538 0.934409 
1.900000 -2.934233 0.064299 0.935651 
1.910000 -2.935507 0.063081 0.936870 
1.920000 -2.936756 0.061885 0.938068 
1.930000 -2.937982 0.060712 0.939243 
1.940000 -2.939185 0.059559 0.940398 
1.950000 -2.940365 0.058427 0.941531 
1.960000 -2.941522 0.057316 0.942644 
1.970000 -2.942658 0.056225 0.943736 
1.980000 -2.943772 0.055154 0.944809 
1.990000 -2.944864 0.054103 0.945862 
2.000000 -2.945936 0.053071 0.946895 
2.010000 -2.946987 0.052058 0.947909 
2.020000 -2.948018 0.051064 0.948905 
2.030000 -2.949030 0.050087 0.949883 
2.040000 -2.950022 0.049129 0.950842 
