FCI gs energy -3.000000 
FCI gs wfn 
0011 1.000000000000 0.000000000000 I 
FCI ITE
0.000000 -1.500000 0.750000 0.128787 
0.010000 -1.514999 0.749925 0.132650 
0.020000 -1.529996 0.749700 0.136587 
0.030000 -1.544986 0.749325 0.140599 
0.040000 -1.559968 0.748801 0.144686 
0.050000 -1.574937 0.748128 0.148847 
0.060000 -1.589892 0.747307 0.153081 
0.070000 -1.604829 0.746337 0.157390 
0.080000 -1.619745 0.745220 0.161771 
0.090000 -1.634637 0.743958 0.166224 
0.100000 -1.649502 0.742550 0.170750 
0.110000 -1.664338 0.740998 0.175347 
0.120000 -1.679141 0.739303 0.180014 
0.130000 -1.693909 0.737467 0.184751 
0.140000 -1.708639 0.735490 0.189557 
0.150000 -1.723327 0.733375 0.194431 
0.160000 -1.737973 0.731123 0.199372 
0.170000 -1.752571 0.728736 0.204379 
0.180000 -1.767121 0.726215 0.209450 
0.190000 -1.781619 0.723564 0.214586 
0.200000 -1.796063 0.720782 0.219784 
0.210000 -1.810450 0.717874 0.225043 
0.220000 -1.824777 0.714840 0.230362 
0.230000 -1.839042 0.711683 0.235740 
0.240000 -1.853244 0.708406 0.241175 
0.250000 -1.867378 0.705011 0.246666 
0.260000 -1.881443 0.701500 0.252211 
0.270000 -1.895437 0.697877 0.257809 
0.280000 -1.909358 0.694142 0.263458 
0.290000 -1.923202 0.690300 0.269156 
0.300000 -1.936969 0.686353 0.274902 
0.310000 -1.950656 0.682303 0.280694 
0.320000 -1.964260 0.678154 0.286531 
0.330000 -1.977781 0.673908 0.292409 
0.340000 -1.991216 0.669569 0.298329 
0.350000 -2.004563 0.665139 0.304288 
0.360000 -2.017821 0.660621 0.310283 
0.370000 -2.030988 0.656017 0.316314 
0.380000 -2.044061 0.651333 0.322377 
0.390000 -2.057040 0.646569 0.328473 
0.400000 -2.069923 0.641729 0.334597 
0.410000 -2.082709 0.636817 0.340749 
0.420000 -2.095396 0.631835 0.346926 
0.430000 -2.107982 0.626786 0.353127 
0.440000 -2.120467 0.621674 0.359349 
0.450000 -2.132848 0.616501 0.365590 
0.460000 -2.145126 0.611271 0.371850 
0.470000 -2.157299 0.605986 0.378124 
0.480000 -2.169365 0.600650 0.384412 
0.490000 -2.181325 0.595266 0.390712 
0.500000 -2.193176 0.589836 0.397021 
0.510000 -2.204918 0.584364 0.403338 
0.520000 -2.216550 0.578852 0.409660 
0.530000 -2.228072 0.573304 0.415986 
0.540000 -2.239482 0.567722 0.422314 
0.550000 -2.250780 0.562110 0.428642 
0.560000 -2.261966 0.556469 0.434968 
0.570000 -2.273039 0.550804 0.441289 
0.580000 -2.283998 0.545116 0.447605 
0.590000 -2.294843 0.539408 0.453914 
0.600000 -2.305574 0.533683 0.460213 
0.610000 -2.316191 0.527944 0.466501 
0.620000 -2.326692 0.522193 0.472777 
0.630000 -2.337078 0.516433 0.479037 
0.640000 -2.347349 0.510666 0.485282 
0.650000 -2.357505 0.504895 0.491508 
0.660000 -2.367545 0.499122 0.497716 
0.670000 -2.377470 0.493349 0.503902 
0.680000 -2.387279 0.487579 0.510065 
0.690000 -2.396973 0.481813 0.516204 
0.700000 -2.406552 0.476055 0.522318 
0.710000 -2.416015 0.470305 0.528405 
0.720000 -2.425364 0.464567 0.534463 
0.730000 -2.434598 0.458842 0.540492 
0.740000 -2.443718 0.453132 0.546490 
0.750000 -2.452723 0.447439 0.552455 
0.760000 -2.461615 0.441765 0.558387 
0.770000 -2.470394 0.436112 0.564284 
0.780000 -2.479060 0.430480 0.570145 
0.790000 -2.487614 0.424873 0.575969 
0.800000 -2.496055 0.419291 0.581754 
0.810000 -2.504385 0.413737 0.587501 
0.820000 -2.512605 0.408211 0.593208 
0.830000 -2.520714 0.402714 0.598874 
0.840000 -2.528714 0.397249 0.604497 
0.850000 -2.536604 0.391817 0.610078 
0.860000 -2.544386 0.386419 0.615615 
0.870000 -2.552061 0.381056 0.621108 
0.880000 -2.559629 0.375729 0.626556 
0.890000 -2.567091 0.370439 0.631958 
0.900000 -2.574447 0.365188 0.637313 
0.910000 -2.581698 0.359976 0.642621 
0.920000 -2.588846 0.354805 0.647881 
0.930000 -2.595891 0.349674 0.653093 
0.940000 -2.602833 0.344586 0.658257 
0.950000 -2.609675 0.339541 0.663371 
0.960000 -2.616415 0.334539 0.668435 
0.970000 -2.623056 0.329581 0.673449 
0.980000 -2.629599 0.324669 0.678413 
0.990000 -2.636043 0.319802 0.683325 
1.000000 -2.642391 0.314981 0.688187 
1.010000 -2.648643 0.310206 0.692997 
1.020000 -2.654800 0.305479 0.697756 
1.030000 -2.660862 0.300799 0.702463 
1.040000 -2.666832 0.296168 0.707117 
1.050000 -2.672710 0.291584 0.711720 
1.060000 -2.678496 0.287049 0.716270 
1.070000 -2.684192 0.282563 0.720768 
1.080000 -2.689799 0.278126 0.725213 
1.090000 -2.695317 0.273739 0.729606 
1.100000 -2.700749 0.269401 0.733947 
1.110000 -2.706094 0.265113 0.738235 
1.120000 -2.711353 0.260874 0.742471 
1.130000 -2.716529 0.256686 0.746654 
1.140000 -2.721621 0.252547 0.750785 
1.150000 -2.726631 0.248459 0.754863 
1.160000 -2.731560 0.244420 0.758890 
1.170000 -2.736408 0.240432 0.762865 
1.180000 -2.741177 0.236493 0.766788 
1.190000 -2.745868 0.232604 0.770660 
1.200000 -2.750482 0.228765 0.774480 
1.210000 -2.755019 0.224976 0.778249 
1.220000 -2.759481 0.221236 0.781967 
1.230000 -2.763869 0.217545 0.785635 
1.240000 -2.768183 0.213904 0.789252 
1.250000 -2.772425 0.210311 0.792820 
1.260000 -2.776596 0.206767 0.796337 
1.270000 -2.780696 0.203272 0.799805 
1.280000 -2.784727 0.199825 0.803224 
1.290000 -2.788690 0.196426 0.806595 
1.300000 -2.792585 0.193075 0.809916 
1.310000 -2.796413 0.189771 0.813190 
1.320000 -2.800176 0.186514 0.816416 
1.330000 -2.803874 0.183304 0.819595 
1.340000 -2.807508 0.180141 0.822727 
1.350000 -2.811080 0.177023 0.825813 
1.360000 -2.814590 0.173951 0.828852 
1.370000 -2.818038 0.170925 0.831845 
1.380000 -2.821427 0.167944 0.834794 
1.390000 -2.824756 0.165007 0.837697 
1.400000 -2.828027 0.162114 0.840556 
1.410000 -2.831241 0.159266 0.843371 
1.420000 -2.834398 0.156460 0.846143 
1.430000 -2.837500 0.153698 0.848872 
1.440000 -2.840547 0.150978 0.851557 
1.450000 -2.843539 0.148301 0.854201 
1.460000 -2.846479 0.145665 0.856803 
1.470000 -2.849366 0.143070 0.859364 
1.480000 -2.852202 0.140517 0.861884 
1.490000 -2.854987 0.138003 0.864363 
1.500000 -2.857722 0.135530 0.866803 
1.510000 -2.860409 0.133096 0.869203 
1.520000 -2.863046 0.130701 0.871565 
1.530000 -2.865637 0.128345 0.873888 
1.540000 -2.868181 0.126027 0.876173 
1.550000 -2.870678 0.123747 0.878420 
1.560000 -2.873131 0.121504 0.880631 
1.570000 -2.875539 0.119298 0.882805 
1.580000 -2.877903 0.117128 0.884942 
1.590000 -2.880224 0.114994 0.887045 
1.600000 -2.882503 0.112895 0.889112 
1.610000 -2.884740 0.110832 0.891144 
1.620000 -2.886936 0.108803 0.893142 
1.630000 -2.889092 0.106807 0.895106 
1.640000 -2.891209 0.104846 0.897037 
1.650000 -2.893286 0.102918 0.898936 
1.660000 -2.895326 0.101022 0.900801 
1.670000 -2.897328 0.099159 0.902635 
1.680000 -2.899292 0.097327 0.904438 
1.690000 -2.901221 0.095527 0.906209 
1.700000 -2.903114 0.093757 0.907950 
1.710000 -2.904971 0.092019 0.909660 
1.720000 -2.906795 0.090310 0.911341 
1.730000 -2.908584 0.088630 0.912993 
1.740000 -2.910340 0.086980 0.914616 
1.750000 -2.912063 0.085359 0.916210 
1.760000 -2.913755 0.083766 0.917777 
1.770000 -2.915414 0.082201 0.919316 
1.780000 -2.917043 0.080663 0.920827 
1.790000 -2.918641 0.079153 0.922312 
1.800000 -2.920209 0.077669 0.923771 
1.810000 -2.921748 0.076211 0.925204 
1.820000 -2.923258 0.074779 0.926611 
1.830000 -2.924739 0.073373 0.927994 
1.840000 -2.926193 0.071991 0.929351 
1.850000 -2.927619 0.070635 0.930684 
1.860000 -2.929018 0.069302 0.931994 
1.870000 -2.930391 0.067994 0.933280 
1.880000 -2.931738 0.066709 0.934542 
1.890000 -2.933060 0.065447 0.935782 
1.900000 -2.934356 0.064207 0.936999 
1.910000 -2.935628 0.062991 0.938195 
1.920000 -2.936876 0.061796 0.939369 
1.930000 -2.938100 0.060623 0.940521 
1.940000 -2.939301 0.059471 0.941652 
1.950000 -2.940479 0.058340 0.942763 
1.960000 -2.941635 0.057230 0.943853 
1.970000 -2.942768 0.056140 0.944924 
1.980000 -2.943880 0.055070 0.945975 
1.990000 -2.944971 0.054019 0.947006 
2.000000 -2.946041 0.052988 0.948019 
2.010000 -2.947091 0.051976 0.949013 
2.020000 -2.948121 0.050982 0.949988 
2.030000 -2.949130 0.050007 0.950946 
2.040000 -2.950121 0.049050 0.951885 
