FCI gs energy -8.000000 
FCI gs wfn 
0011 -0.288675134595 0.000000000000 I 
0101 0.577350269190 0.000000000000 I 
0110 -0.288675134595 0.000000000000 I 
1001 -0.288675134595 0.000000000000 I 
1010 0.577350269190 0.000000000000 I 
1100 -0.288675134595 0.000000000000 I 
QITE
0.000000 -4.000000 16.000000 0.577350 
0.010000 -4.313326 14.699631 0.600424 
0.020000 -4.612475 13.378435 0.623387 
0.030000 -4.896303 12.065605 0.646133 
0.040000 -5.163924 10.788104 0.668553 
0.050000 -5.414711 9.569793 0.690545 
0.060000 -5.648291 8.430742 0.712009 
0.070000 -5.864531 7.386773 0.732853 
0.080000 -6.063526 6.449232 0.752988 
0.090000 -6.245577 5.624983 0.772337 
0.100000 -6.411170 4.916613 0.790829 
0.110000 -6.560950 4.322820 0.808405 
0.120000 -6.695694 3.838943 0.825016 
0.130000 -6.816282 3.457593 0.840626 
0.140000 -6.923669 3.169349 0.855212 
0.150000 -7.018856 2.963448 0.868761 
0.160000 -7.102865 2.828450 0.881277 
0.170000 -7.176714 2.752829 0.892773 
0.180000 -7.241400 2.725466 0.903274 
0.190000 -7.297876 2.736031 0.912815 
0.200000 -7.347045 2.775243 0.921439 
0.210000 -7.389745 2.835028 0.929196 
0.220000 -7.426750 2.908569 0.936141 
0.230000 -7.458761 2.990286 0.942332 
0.240000 -7.486410 3.075754 0.947829 
0.250000 -7.510262 3.161582 0.952691 
0.260000 -7.530818 3.245274 0.956977 
0.270000 -7.548519 3.325082 0.960744 
0.280000 -7.563751 3.399867 0.964045 
0.290000 -7.576852 3.468970 0.966931 
0.300000 -7.588116 3.532093 0.969448 
0.310000 -7.597797 3.589214 0.971639 
0.320000 -7.606116 3.640495 0.973543 
0.330000 -7.613263 3.686231 0.975195 
0.340000 -7.619402 3.726795 0.976626 
0.350000 -7.624676 3.762602 0.977865 
0.360000 -7.629205 3.794083 0.978936 
0.370000 -7.633095 3.821666 0.979860 
0.380000 -7.636436 3.845764 0.980659 
0.390000 -7.639305 3.866764 0.981347 
0.400000 -7.641769 3.885026 0.981940 
0.410000 -7.643885 3.900878 0.982451 
0.420000 -7.645702 3.914616 0.982892 
0.430000 -7.647263 3.926507 0.983271 
0.440000 -7.648603 3.936786 0.983597 
0.450000 -7.649754 3.945664 0.983877 
0.460000 -7.650743 3.953324 0.984118 
0.470000 -7.651592 3.959929 0.984326 
0.480000 -7.652321 3.965620 0.984504 
0.490000 -7.652948 3.970522 0.984657 
0.500000 -7.653486 3.974741 0.984789 
0.510000 -7.653948 3.978371 0.984902 
0.520000 -7.654345 3.981494 0.984999 
0.530000 -7.654686 3.984178 0.985083 
0.540000 -7.654979 3.986486 0.985155 
0.550000 -7.655231 3.988469 0.985217 
0.560000 -7.655447 3.990172 0.985270 
0.570000 -7.655633 3.991635 0.985315 
0.580000 -7.655793 3.992892 0.985354 
0.590000 -7.655930 3.993971 0.985388 
0.600000 -7.656048 3.994897 0.985417 
0.610000 -7.656149 3.995692 0.985442 
0.620000 -7.656236 3.996374 0.985463 
0.630000 -7.656311 3.996959 0.985481 
0.640000 -7.656376 3.997461 0.985497 
0.650000 -7.656431 3.997891 0.985510 
0.660000 -7.656479 3.998260 0.985522 
0.670000 -7.656520 3.998577 0.985532 
0.680000 -7.656555 3.998848 0.985540 
0.690000 -7.656585 3.999081 0.985548 
0.700000 -7.656611 3.999280 0.985554 
0.710000 -7.656634 3.999450 0.985560 
0.720000 -7.656653 3.999596 0.985564 
0.730000 -7.656670 3.999722 0.985568 
0.740000 -7.656684 3.999829 0.985572 
0.750000 -7.656697 3.999920 0.985575 
0.760000 -7.656707 3.999998 0.985577 
0.770000 -7.656716 4.000065 0.985579 
0.780000 -7.656724 4.000123 0.985581 
0.790000 -7.656731 4.000172 0.985583 
0.800000 -7.656737 4.000213 0.985584 
0.810000 -7.656742 4.000249 0.985585 
0.820000 -7.656747 4.000279 0.985587 
0.830000 -7.656750 4.000305 0.985587 
0.840000 -7.656754 4.000327 0.985588 
0.850000 -7.656757 4.000346 0.985589 
0.860000 -7.656759 4.000362 0.985589 
0.870000 -7.656761 4.000375 0.985590 
0.880000 -7.656763 4.000387 0.985590 
0.890000 -7.656765 4.000397 0.985591 
0.900000 -7.656766 4.000405 0.985591 
0.910000 -7.656767 4.000412 0.985591 
0.920000 -7.656768 4.000418 0.985591 
0.930000 -7.656769 4.000423 0.985592 
0.940000 -7.656770 4.000427 0.985592 
0.950000 -7.656771 4.000430 0.985592 
0.960000 -7.656771 4.000433 0.985592 
0.970000 -7.656772 4.000436 0.985592 
0.980000 -7.656772 4.000438 0.985592 
0.990000 -7.656773 4.000439 0.985592 
1.000000 -7.656773 4.000441 0.985592 
1.010000 -7.656773 4.000442 0.985592 
1.020000 -7.656774 4.000443 0.985593 
1.030000 -7.656774 4.000444 0.985593 
1.040000 -7.656774 4.000444 0.985593 
1.050000 -7.656774 4.000445 0.985593 
1.060000 -7.656774 4.000445 0.985593 
1.070000 -7.656775 4.000445 0.985593 
1.080000 -7.656775 4.000446 0.985593 
1.090000 -7.656775 4.000446 0.985593 
1.100000 -7.656775 4.000446 0.985593 
1.110000 -7.656775 4.000446 0.985593 
1.120000 -7.656775 4.000446 0.985593 
1.130000 -7.656775 4.000446 0.985593 
1.140000 -7.656775 4.000446 0.985593 
1.150000 -7.656775 4.000446 0.985593 
1.160000 -7.656775 4.000446 0.985593 
1.170000 -7.656775 4.000446 0.985593 
1.180000 -7.656775 4.000446 0.985593 
1.190000 -7.656775 4.000446 0.985593 
1.200000 -7.656775 4.000445 0.985593 
1.210000 -7.656775 4.000445 0.985593 
1.220000 -7.656775 4.000445 0.985593 
1.230000 -7.656776 4.000445 0.985593 
1.240000 -7.656776 4.000445 0.985593 
1.250000 -7.656776 4.000445 0.985593 
1.260000 -7.656776 4.000445 0.985593 
1.270000 -7.656776 4.000445 0.985593 
1.280000 -7.656776 4.000445 0.985593 
1.290000 -7.656776 4.000445 0.985593 
1.300000 -7.656776 4.000445 0.985593 
1.310000 -7.656776 4.000445 0.985593 
1.320000 -7.656776 4.000445 0.985593 
1.330000 -7.656776 4.000445 0.985593 
1.340000 -7.656776 4.000445 0.985593 
1.350000 -7.656776 4.000445 0.985593 
1.360000 -7.656776 4.000444 0.985593 
1.370000 -7.656776 4.000444 0.985593 
1.380000 -7.656776 4.000444 0.985593 
1.390000 -7.656776 4.000444 0.985593 
1.400000 -7.656776 4.000444 0.985593 
1.410000 -7.656776 4.000444 0.985593 
1.420000 -7.656776 4.000444 0.985593 
1.430000 -7.656776 4.000444 0.985593 
1.440000 -7.656776 4.000444 0.985593 
1.450000 -7.656776 4.000444 0.985593 
1.460000 -7.656776 4.000444 0.985593 
1.470000 -7.656776 4.000444 0.985593 
1.480000 -7.656776 4.000444 0.985593 
1.490000 -7.656776 4.000444 0.985593 
1.500000 -7.656776 4.000444 0.985593 
1.510000 -7.656776 4.000444 0.985593 
1.520000 -7.656776 4.000444 0.985593 
1.530000 -7.656776 4.000444 0.985593 
1.540000 -7.656776 4.000444 0.985593 
1.550000 -7.656776 4.000444 0.985593 
1.560000 -7.656776 4.000444 0.985593 
1.570000 -7.656776 4.000444 0.985593 
1.580000 -7.656776 4.000444 0.985593 
1.590000 -7.656776 4.000444 0.985593 
1.600000 -7.656776 4.000444 0.985593 
