FCI gs energy -11.211103 
FCI gs wfn 
000111 0.062920621519 0.000000000000 I 
001011 -0.207812695863 0.000000000000 I 
001101 0.207812695863 0.000000000000 I 
001110 -0.062920621519 0.000000000000 I 
010011 0.207812695863 0.000000000000 I 
010101 -0.478546013245 0.000000000000 I 
010110 0.207812695863 0.000000000000 I 
011001 0.207812695863 0.000000000000 I 
011010 -0.207812695863 0.000000000000 I 
011100 0.062920621519 0.000000000000 I 
100011 -0.062920621519 0.000000000000 I 
100101 0.207812695863 0.000000000000 I 
100110 -0.207812695863 0.000000000000 I 
101001 -0.207812695863 0.000000000000 I 
101010 0.478546013245 0.000000000000 I 
101100 -0.207812695863 0.000000000000 I 
110001 0.062920621519 0.000000000000 I 
110010 -0.207812695863 0.000000000000 I 
110100 0.207812695863 0.000000000000 I 
111000 -0.062920621519 0.000000000000 I 
FCI ITE
0.000000 -6.000000 24.000000 0.502969 
0.010000 -6.460604 22.053465 0.526311 
0.020000 -6.882078 20.097491 0.548528 
0.030000 -7.264816 18.187917 0.569605 
0.040000 -7.610189 16.367052 0.589558 
0.050000 -7.920286 14.664086 0.608422 
0.060000 -8.197658 13.096607 0.626245 
0.070000 -8.445109 11.672652 0.643086 
0.080000 -8.665527 10.392916 0.659007 
0.090000 -8.861757 9.252805 0.674072 
0.100000 -9.036516 8.244205 0.688344 
0.110000 -9.192334 7.356903 0.701884 
0.120000 -9.331526 6.579666 0.714747 
0.130000 -9.456178 5.901019 0.726987 
0.140000 -9.568150 5.309778 0.738651 
0.150000 -9.669082 4.795382 0.749781 
0.160000 -9.760412 4.348093 0.760417 
0.170000 -9.843394 3.959084 0.770592 
0.180000 -9.919111 3.620461 0.780338 
0.190000 -9.988501 3.325237 0.789682 
0.200000 -10.052369 3.067281 0.798646 
0.210000 -10.111405 2.841248 0.807254 
0.220000 -10.166201 2.642508 0.815522 
0.230000 -10.217261 2.467064 0.823469 
0.240000 -10.265016 2.311484 0.831108 
0.250000 -10.309833 2.172829 0.838454 
0.260000 -10.352025 2.048593 0.845518 
0.270000 -10.391858 1.936643 0.852311 
0.280000 -10.429560 1.835168 0.858844 
0.290000 -10.465325 1.742639 0.865124 
0.300000 -10.499317 1.657761 0.871162 
0.310000 -10.531679 1.579448 0.876965 
0.320000 -10.562532 1.506784 0.882540 
0.330000 -10.591983 1.439003 0.887895 
0.340000 -10.620121 1.375465 0.893037 
0.350000 -10.647026 1.315636 0.897972 
0.360000 -10.672768 1.259070 0.902707 
0.370000 -10.697408 1.205396 0.907249 
0.380000 -10.721001 1.154309 0.911602 
0.390000 -10.743596 1.105553 0.915774 
0.400000 -10.765237 1.058918 0.919770 
0.410000 -10.785966 1.014228 0.923597 
0.420000 -10.805818 0.971339 0.927259 
0.430000 -10.824830 0.930129 0.930762 
0.440000 -10.843034 0.890498 0.934112 
0.450000 -10.860460 0.852361 0.937314 
0.460000 -10.877138 0.815646 0.940374 
0.470000 -10.893095 0.780292 0.943297 
0.480000 -10.908358 0.746246 0.946088 
0.490000 -10.922953 0.713461 0.948751 
0.500000 -10.936905 0.681895 0.951292 
0.510000 -10.950237 0.651511 0.953716 
0.520000 -10.962973 0.622273 0.956027 
0.530000 -10.975135 0.594150 0.958229 
0.540000 -10.986746 0.567109 0.960328 
0.550000 -10.997827 0.541121 0.962327 
0.560000 -11.008398 0.516158 0.964230 
0.570000 -11.018480 0.492190 0.966043 
0.580000 -11.028092 0.469190 0.967768 
0.590000 -11.037254 0.447129 0.969409 
0.600000 -11.045983 0.425981 0.970970 
0.610000 -11.054299 0.405717 0.972455 
0.620000 -11.062218 0.386311 0.973867 
0.630000 -11.069757 0.367736 0.975209 
0.640000 -11.076932 0.349963 0.976485 
0.650000 -11.083760 0.332967 0.977697 
0.660000 -11.090256 0.316722 0.978849 
0.670000 -11.096434 0.301200 0.979943 
0.680000 -11.102309 0.286376 0.980982 
0.690000 -11.107894 0.272225 0.981969 
0.700000 -11.113202 0.258721 0.982906 
0.710000 -11.118247 0.245840 0.983795 
0.720000 -11.123040 0.233557 0.984639 
0.730000 -11.127593 0.221849 0.985440 
0.740000 -11.131917 0.210692 0.986200 
0.750000 -11.136024 0.200065 0.986922 
0.760000 -11.139923 0.189944 0.987606 
0.770000 -11.143625 0.180310 0.988255 
0.780000 -11.147139 0.171140 0.988871 
0.790000 -11.150474 0.162416 0.989455 
0.800000 -11.153638 0.154116 0.990009 
0.810000 -11.156641 0.146224 0.990534 
0.820000 -11.159490 0.138720 0.991031 
0.830000 -11.162192 0.131586 0.991503 
0.840000 -11.164756 0.124807 0.991951 
0.850000 -11.167187 0.118366 0.992375 
0.860000 -11.169492 0.112246 0.992777 
0.870000 -11.171679 0.106434 0.993158 
0.880000 -11.173752 0.100914 0.993519 
0.890000 -11.175717 0.095673 0.993862 
0.900000 -11.177580 0.090697 0.994186 
0.910000 -11.179347 0.085974 0.994493 
0.920000 -11.181021 0.081491 0.994785 
0.930000 -11.182608 0.077237 0.995061 
0.940000 -11.184112 0.073200 0.995322 
0.950000 -11.185537 0.069371 0.995570 
0.960000 -11.186888 0.065738 0.995804 
0.970000 -11.188168 0.062292 0.996027 
0.980000 -11.189381 0.059024 0.996237 
0.990000 -11.190530 0.055925 0.996437 
1.000000 -11.191619 0.052986 0.996626 
1.010000 -11.192650 0.050200 0.996805 
1.020000 -11.193628 0.047558 0.996974 
1.030000 -11.194554 0.045053 0.997135 
1.040000 -11.195431 0.042679 0.997287 
1.050000 -11.196262 0.040429 0.997431 
1.060000 -11.197049 0.038296 0.997568 
1.070000 -11.197794 0.036274 0.997697 
1.080000 -11.198500 0.034358 0.997819 
1.090000 -11.199169 0.032543 0.997935 
1.100000 -11.199803 0.030822 0.998045 
1.110000 -11.200403 0.029192 0.998149 
1.120000 -11.200971 0.027647 0.998247 
1.130000 -11.201509 0.026184 0.998340 
1.140000 -11.202019 0.024797 0.998429 
1.150000 -11.202502 0.023484 0.998512 
1.160000 -11.202959 0.022240 0.998591 
1.170000 -11.203392 0.021061 0.998666 
1.180000 -11.203802 0.019944 0.998737 
1.190000 -11.204190 0.018886 0.998804 
1.200000 -11.204557 0.017884 0.998868 
1.210000 -11.204905 0.016935 0.998928 
1.220000 -11.205235 0.016036 0.998985 
1.230000 -11.205547 0.015185 0.999039 
1.240000 -11.205843 0.014379 0.999091 
1.250000 -11.206123 0.013615 0.999139 
1.260000 -11.206388 0.012892 0.999185 
1.270000 -11.206639 0.012207 0.999228 
1.280000 -11.206876 0.011558 0.999269 
1.290000 -11.207101 0.010944 0.999308 
1.300000 -11.207314 0.010362 0.999345 
1.310000 -11.207516 0.009811 0.999380 
1.320000 -11.207707 0.009289 0.999413 
1.330000 -11.207888 0.008795 0.999444 
1.340000 -11.208059 0.008328 0.999474 
1.350000 -11.208221 0.007885 0.999502 
1.360000 -11.208374 0.007465 0.999528 
1.370000 -11.208520 0.007068 0.999553 
1.380000 -11.208657 0.006692 0.999577 
1.390000 -11.208787 0.006336 0.999600 
1.400000 -11.208911 0.005999 0.999621 
1.410000 -11.209027 0.005679 0.999641 
1.420000 -11.209138 0.005377 0.999660 
1.430000 -11.209243 0.005091 0.999679 
1.440000 -11.209342 0.004820 0.999696 
1.450000 -11.209436 0.004563 0.999712 
1.460000 -11.209524 0.004320 0.999727 
1.470000 -11.209608 0.004090 0.999742 
1.480000 -11.209688 0.003872 0.999756 
1.490000 -11.209763 0.003666 0.999769 
1.500000 -11.209835 0.003471 0.999781 
1.510000 -11.209902 0.003286 0.999793 
1.520000 -11.209966 0.003111 0.999804 
1.530000 -11.210027 0.002945 0.999814 
1.540000 -11.210084 0.002788 0.999824 
1.550000 -11.210138 0.002640 0.999833 
1.560000 -11.210190 0.002499 0.999842 
1.570000 -11.210238 0.002366 0.999851 
